1.310000e+00 2.305443e-01 7.887912e-03
1.330000e+00 2.257846e-01 7.806064e-03
1.350000e+00 2.212777e-01 7.727761e-03
1.370000e+00 2.170473e-01 7.653536e-03
1.390000e+00 2.131015e-01 7.583648e-03
1.410000e+00 2.094186e-01 7.517830e-03
1.430000e+00 2.059554e-01 7.455408e-03
1.450000e+00 2.026517e-01 7.395372e-03
1.470000e+00 1.994451e-01 7.336630e-03
1.490000e+00 1.962811e-01 7.278203e-03
1.510000e+00 1.931205e-01 7.219367e-03
1.530000e+00 1.899411e-01 7.159693e-03
1.550000e+00 1.867343e-01 7.098996e-03
1.570000e+00 1.835006e-01 7.037262e-03
1.590000e+00 1.802453e-01 6.974560e-03
1.610000e+00 1.769771e-01 6.911041e-03
1.630000e+00 1.737080e-01 6.846913e-03
1.650000e+00 1.704545e-01 6.782490e-03
1.670000e+00 1.672374e-01 6.718179e-03
1.690000e+00 1.640801e-01 6.654460e-03
1.710000e+00 1.610061e-01 6.591830e-03
1.730000e+00 1.580349e-01 6.530724e-03
1.750000e+00 1.551790e-01 6.471446e-03
1.770000e+00 1.524442e-01 6.414169e-03
1.790000e+00 1.498287e-01 6.358905e-03
1.810000e+00 1.473276e-01 6.305607e-03
1.830000e+00 1.449333e-01 6.254159e-03
1.850000e+00 1.426379e-01 6.204437e-03
1.870000e+00 1.404338e-01 6.156314e-03
1.890000e+00 1.383136e-01 6.109664e-03
1.910000e+00 1.362688e-01 6.064334e-03
1.930000e+00 1.342900e-01 6.020143e-03
1.950000e+00 1.323658e-01 5.976855e-03
1.970000e+00 1.304833e-01 5.934201e-03
1.990000e+00 1.286279e-01 5.891860e-03
2.010000e+00 1.267845e-01 5.849491e-03
2.030000e+00 1.249375e-01 5.806726e-03
2.050000e+00 1.230716e-01 5.763201e-03
2.070000e+00 1.211723e-01 5.718558e-03
2.090000e+00 1.192282e-01 5.672498e-03
2.110000e+00 1.172306e-01 5.624778e-03
2.130000e+00 1.151747e-01 5.575240e-03
2.150000e+00 1.130608e-01 5.523837e-03
2.170000e+00 1.108934e-01 5.470636e-03
2.190000e+00 1.086818e-01 5.415809e-03
2.210000e+00 1.064378e-01 5.359607e-03
2.230000e+00 1.041740e-01 5.302302e-03
2.250000e+00 1.019052e-01 5.244247e-03
2.270000e+00 9.964520e-02 5.185768e-03
2.290000e+00 9.740597e-02 5.127170e-03
2.310000e+00 9.519809e-02 5.068728e-03
2.330000e+00 9.302966e-02 5.010668e-03
2.350000e+00 9.090748e-02 4.953187e-03
2.370000e+00 8.883619e-02 4.896433e-03
2.390000e+00 8.681960e-02 4.840540e-03
2.410000e+00 8.486006e-02 4.785602e-03
2.430000e+00 8.295932e-02 4.731703e-03
2.450000e+00 8.111808e-02 4.678900e-03
2.470000e+00 7.933711e-02 4.627251e-03
2.490000e+00 7.761577e-02 4.576778e-03
2.510000e+00 7.595371e-02 4.527510e-03
2.530000e+00 7.435004e-02 4.479459e-03
2.550000e+00 7.280382e-02 4.432635e-03
2.570000e+00 7.131410e-02 4.387050e-03
2.590000e+00 6.987964e-02 4.342704e-03
2.610000e+00 6.849939e-02 4.299602e-03
2.630000e+00 6.717227e-02 4.257748e-03
2.650000e+00 6.589686e-02 4.217133e-03
2.670000e+00 6.467149e-02 4.177739e-03
2.690000e+00 6.349375e-02 4.139524e-03
2.710000e+00 6.236126e-02 4.102441e-03
2.730000e+00 6.127113e-02 4.066426e-03
2.750000e+00 6.021988e-02 4.031390e-03
2.770000e+00 5.920383e-02 3.997236e-03
2.790000e+00 5.821973e-02 3.963875e-03
2.810000e+00 5.726413e-02 3.931210e-03
2.830000e+00 5.633424e-02 3.899160e-03
2.850000e+00 5.542747e-02 3.867652e-03
2.870000e+00 5.454217e-02 3.836640e-03
2.890000e+00 5.367710e-02 3.806093e-03
2.910000e+00 5.283106e-02 3.775979e-03
2.930000e+00 5.200370e-02 3.746295e-03
2.950000e+00 5.119465e-02 3.717040e-03
2.970000e+00 5.040358e-02 3.688210e-03
2.990000e+00 4.962995e-02 3.659795e-03
3.010000e+00 4.887294e-02 3.631777e-03
3.030000e+00 4.813140e-02 3.604119e-03
3.050000e+00 4.740370e-02 3.576770e-03
3.070000e+00 4.668790e-02 3.549663e-03
3.090000e+00 4.598185e-02 3.522720e-03
3.110000e+00 4.528303e-02 3.495849e-03
3.130000e+00 4.458906e-02 3.468958e-03
3.150000e+00 4.389772e-02 3.441960e-03
3.170000e+00 4.320707e-02 3.414777e-03
3.190000e+00 4.251557e-02 3.387341e-03
3.210000e+00 4.182221e-02 3.359606e-03
3.230000e+00 4.112664e-02 3.331551e-03
3.250000e+00 4.042913e-02 3.303179e-03
3.270000e+00 3.973046e-02 3.274513e-03
3.290000e+00 3.903203e-02 3.245604e-03
3.310000e+00 3.833555e-02 3.216516e-03
3.330000e+00 3.764312e-02 3.187335e-03
3.350000e+00 3.695692e-02 3.158150e-03
3.370000e+00 3.627906e-02 3.129053e-03
3.390000e+00 3.561161e-02 3.100136e-03
3.410000e+00 3.495630e-02 3.071480e-03
3.430000e+00 3.431438e-02 3.043147e-03
3.450000e+00 3.368682e-02 3.015192e-03
3.470000e+00 3.307398e-02 2.987639e-03
3.490000e+00 3.247568e-02 2.960493e-03
3.510000e+00 3.189130e-02 2.933736e-03
3.530000e+00 3.131986e-02 2.907333e-03
3.550000e+00 3.075995e-02 2.881229e-03
3.570000e+00 3.020993e-02 2.855353e-03
3.590000e+00 2.966810e-02 2.829631e-03
3.610000e+00 2.913255e-02 2.803975e-03
3.630000e+00 2.860160e-02 2.778306e-03
3.650000e+00 2.807369e-02 2.752546e-03
3.670000e+00 2.754737e-02 2.726622e-03
3.690000e+00 2.702159e-02 2.700476e-03
3.710000e+00 2.649556e-02 2.674062e-03
3.730000e+00 2.596881e-02 2.647347e-03
3.750000e+00 2.544123e-02 2.620318e-03
3.770000e+00 2.491300e-02 2.592972e-03
3.790000e+00 2.438458e-02 2.565326e-03
3.810000e+00 2.385663e-02 2.537403e-03
3.830000e+00 2.333002e-02 2.509241e-03
3.850000e+00 2.280568e-02 2.480884e-03
3.870000e+00 2.228464e-02 2.452380e-03
3.890000e+00 2.176796e-02 2.423783e-03
3.910000e+00 2.125664e-02 2.395147e-03
3.930000e+00 2.075164e-02 2.366525e-03
3.950000e+00 2.025377e-02 2.337964e-03
3.970000e+00 1.976379e-02 2.309511e-03
3.990000e+00 1.928227e-02 2.281203e-03
4.010000e+00 1.880964e-02 2.253072e-03
4.030000e+00 1.834622e-02 2.225145e-03
4.050000e+00 1.789220e-02 2.197439e-03
4.070000e+00 1.744759e-02 2.169964e-03
4.090000e+00 1.701233e-02 2.142727e-03
4.110000e+00 1.658627e-02 2.115725e-03
4.130000e+00 1.616912e-02 2.088950e-03
4.150000e+00 1.576060e-02 2.062392e-03
4.170000e+00 1.536035e-02 2.036036e-03
4.190000e+00 1.496797e-02 2.009863e-03
4.210000e+00 1.458312e-02 1.983856e-03
4.230000e+00 1.420539e-02 1.957994e-03
4.250000e+00 1.383443e-02 1.932260e-03
4.270000e+00 1.346993e-02 1.906635e-03
4.290000e+00 1.311163e-02 1.881106e-03
4.310000e+00 1.275930e-02 1.855660e-03
4.330000e+00 1.241279e-02 1.830288e-03
4.350000e+00 1.207201e-02 1.804989e-03
4.370000e+00 1.173693e-02 1.779763e-03
4.390000e+00 1.140758e-02 1.754614e-03
4.410000e+00 1.108406e-02 1.729555e-03
4.430000e+00 1.076650e-02 1.704599e-03
4.450000e+00 1.045510e-02 1.679767e-03
4.470000e+00 1.015005e-02 1.655080e-03
4.490000e+00 9.851612e-03 1.630567e-03
4.510000e+00 9.560023e-03 1.606255e-03
4.530000e+00 9.275545e-03 1.582175e-03
4.550000e+00 8.998428e-03 1.558362e-03
4.570000e+00 8.728897e-03 1.534845e-03
4.590000e+00 8.467166e-03 1.511659e-03
4.610000e+00 8.213405e-03 1.488835e-03
4.630000e+00 7.967761e-03 1.466402e-03
4.650000e+00 7.730327e-03 1.444388e-03
4.670000e+00 7.501163e-03 1.422817e-03
4.690000e+00 7.280279e-03 1.401712e-03
4.710000e+00 7.067643e-03 1.381091e-03
4.730000e+00 6.863181e-03 1.360967e-03
4.750000e+00 6.666781e-03 1.341353e-03
4.770000e+00 6.478289e-03 1.322254e-03
4.790000e+00 6.297523e-03 1.303676e-03
4.810000e+00 6.124272e-03 1.285619e-03
4.830000e+00 5.958293e-03 1.268078e-03
4.850000e+00 5.799335e-03 1.251048e-03
4.870000e+00 5.647123e-03 1.234521e-03
4.890000e+00 5.501376e-03 1.218486e-03
4.910000e+00 5.361801e-03 1.202930e-03
4.930000e+00 5.228105e-03 1.187838e-03
4.950000e+00 5.099993e-03 1.173194e-03
4.970000e+00 4.977172e-03 1.158981e-03
4.990000e+00 4.859352e-03 1.145181e-03
5.010000e+00 4.746250e-03 1.131775e-03
5.030000e+00 4.637590e-03 1.118745e-03
5.050000e+00 4.533103e-03 1.106070e-03
5.070000e+00 4.432526e-03 1.093731e-03
5.090000e+00 4.335609e-03 1.081708e-03
5.110000e+00 4.242108e-03 1.069980e-03
5.130000e+00 4.151785e-03 1.058528e-03
5.150000e+00 4.064415e-03 1.047331e-03
5.170000e+00 3.979775e-03 1.036368e-03
5.190000e+00 3.897654e-03 1.025620e-03
5.210000e+00 3.817847e-03 1.015066e-03
5.230000e+00 3.740155e-03 1.004685e-03
5.250000e+00 3.664387e-03 9.944560e-04
5.270000e+00 3.590359e-03 9.843598e-04
5.290000e+00 3.517894e-03 9.743753e-04
5.310000e+00 3.446823e-03 9.644826e-04
5.330000e+00 3.376983e-03 9.546614e-04
5.350000e+00 3.308222e-03 9.448921e-04
5.370000e+00 3.240395e-03 9.351555e-04
5.390000e+00 3.173364e-03 9.254328e-04
5.410000e+00 3.107005e-03 9.157057e-04
5.430000e+00 3.041201e-03 9.059568e-04
5.450000e+00 2.975846e-03 8.961694e-04
5.470000e+00 2.910843e-03 8.863276e-04
5.490000e+00 2.846108e-03 8.764166e-04
5.510000e+00 2.781568e-03 8.664225e-04
5.530000e+00 2.717160e-03 8.563327e-04
5.550000e+00 2.652834e-03 8.461355e-04
5.570000e+00 2.588549e-03 8.358206e-04
5.590000e+00 2.524277e-03 8.253789e-04
5.610000e+00 2.459999e-03 8.148025e-04
5.630000e+00 2.395708e-03 8.040848e-04
5.650000e+00 2.331407e-03 7.932205e-04
5.670000e+00 2.267108e-03 7.822057e-04
5.690000e+00 2.202831e-03 7.710376e-04
5.710000e+00 2.138609e-03 7.597148e-04
5.730000e+00 2.074478e-03 7.482372e-04
5.750000e+00 2.010483e-03 7.366057e-04
5.770000e+00 1.946677e-03 7.248227e-04
5.790000e+00 1.883117e-03 7.128917e-04
5.810000e+00 1.819867e-03 7.008172e-04
5.830000e+00 1.756994e-03 6.886048e-04
5.850000e+00 1.694569e-03 6.762612e-04
5.870000e+00 1.632665e-03 6.637943e-04
5.890000e+00 1.571360e-03 6.512125e-04
5.910000e+00 1.510728e-03 6.385253e-04
5.930000e+00 1.450849e-03 6.257430e-04
5.950000e+00 1.391798e-03 6.128766e-04
5.970000e+00 1.333652e-03 5.999377e-04
5.990000e+00 1.276483e-03 5.869382e-04
6.010000e+00 1.220363e-03 5.738909e-04
6.030000e+00 1.165358e-03 5.608086e-04
6.050000e+00 1.111534e-03 5.477045e-04
6.070000e+00 1.058948e-03 5.345918e-04
6.090000e+00 1.007655e-03 5.214838e-04
6.110000e+00 9.577036e-04 5.083940e-04
6.130000e+00 9.091366e-04 4.953355e-04
6.150000e+00 8.619915e-04 4.823213e-04
6.170000e+00 8.162995e-04 4.693639e-04
6.190000e+00 7.720856e-04 4.564756e-04
6.210000e+00 7.293691e-04 4.436685e-04
6.230000e+00 6.881630e-04 4.309537e-04
6.250000e+00 6.484751e-04 4.183421e-04
6.270000e+00 6.103070e-04 4.058440e-04
6.290000e+00 5.736556e-04 3.934690e-04
6.310000e+00 5.385125e-04 3.812263e-04
6.330000e+00 5.048651e-04 3.691242e-04
6.350000e+00 4.726962e-04 3.571708e-04
6.370000e+00 4.419853e-04 3.453733e-04
6.390000e+00 4.127080e-04 3.337385e-04
6.410000e+00 3.848374e-04 3.222727e-04
6.430000e+00 3.583435e-04 3.109816e-04
6.450000e+00 3.331945e-04 2.998705e-04
6.470000e+00 3.093563e-04 2.889444e-04
6.490000e+00 2.867933e-04 2.782079e-04
6.510000e+00 2.654689e-04 2.676651e-04
6.530000e+00 2.453449e-04 2.573199e-04
6.550000e+00 2.263828e-04 2.471762e-04
6.570000e+00 2.085431e-04 2.372372e-04
6.590000e+00 1.917861e-04 2.275063e-04
6.610000e+00 1.760717e-04 2.179865e-04
6.630000e+00 1.613597e-04 2.086808e-04
6.650000e+00 1.476098e-04 1.995917e-04
6.670000e+00 1.347819e-04 1.907219e-04
6.690000e+00 1.228359e-04 1.820738e-04
6.710000e+00 1.117321e-04 1.736496e-04
6.730000e+00 1.014310e-04 1.654513e-04
6.750000e+00 9.189355e-05 1.574807e-04
6.770000e+00 8.308122e-05 1.497395e-04
6.790000e+00 7.495593e-05 1.422289e-04
6.810000e+00 6.748026e-05 1.349501e-04
6.830000e+00 6.061748e-05 1.279039e-04
6.850000e+00 5.433158e-05 1.210908e-04
6.870000e+00 4.858740e-05 1.145109e-04
6.890000e+00 4.335069e-05 1.081640e-04
6.910000e+00 3.858813e-05 1.020497e-04
6.930000e+00 3.426748e-05 9.616697e-05
6.950000e+00 3.035754e-05 9.051451e-05
6.970000e+00 2.682832e-05 8.509061e-05
6.990000e+00 2.365100e-05 7.989317e-05
